302	2431
1262	2432
82	2433
5283	2434
3059	2435
52	2436
6023	2437
6370	2438
6886	2439
1325	2440
2103	2441
5905	2442
5876	2443
626	2444
4418	2445
1484	2446
922	2447
6519	2448
2724	2449
336	2450
5406	2451
5410	2452
928	2453
1215	2454
2883	2455
698	2456
5732	2457
2187	2458
365	2459
1304	2460
865	2461
4326	2462
587	2463
4216	2464
742	2465
3959	2466
5723	2467
27	2468
727	2469
4857	2470
128	2471
5962	2472
1449	2473
641	2474
2936	2475
1959	2476
522	2477
1542	2478
239	2479
35	2480
260	2481
1605	2482
1499	2483
12	2484
295	2485
4942	2486
191	2487
3	2488
3	2489
897	2490
1188	2491
4810	2492
1529	2493
5020	2494
5021	2495
154	2496
190	2497
5141	2498
6286	2499
3970	2500
2652	2501
5559	2502
6093	2503
340	2504
1463	2505
2479	2506
4394	2507
434	2508
348	2509
213	2510
1163	2511
2032	2512
1024	2513
2969	2514
6064	2515
344	2516
1069	2517
235	2518
6352	2519
4618	2520
6761	2521
4730	2522
894	2523
6891	2524
199	2525
400	2526
4380	2527
976	2528
1013	2529
5970	2530
5459	2531
4884	2532
5299	2533
5133	2534
4402	2535
1385	2536
4602	2537
940	2538
2926	2539
5791	2540
1843	2541
316	2542
4161	2543
540	2544
48	2545
30	2546
1569	2547
204	2548
1770	2549
558	2550
1023	2551
1781	2552
393	2553
612	2554
5915	2555
6268	2556
6633	2557
6694	2558
5849	2559
434	2560
1594	2561
5256	2562
3552	2563
1002	2564
3856	2565
1564	2566
4442	2567
250	2568
2330	2569
882	2570
6104	2571
5562	2572
3060	2573
2727	2574
1793	2575
892	2576
3974	2577
61	2578
3418	2579
507	2580
84	2581
8	2582
5844	2583
6714	2584
67	2585
1168	2586
3101	2587
4276	2588
247	2589
1468	2590
6018	2591
759	2592
3385	2593
1751	2594
755	2595
5	2596
283	2597
461	2598
589	2599
456	2600
25	2601
263	2602
989	2603
5158	2604
90	2605
666	2606
5173	2607
51	2608
1754	2609
833	2610
2963	2611
5592	2612
1638	2613
1295	2614
90	2615
162	2616
87	2617
6498	2618
3218	2619
1103	2620
2227	2621
205	2622
598	2623
1179	2624
839	2625
2326	2626
3095	2627
6402	2628
1457	2629
588	2630
2418	2631
771	2632
6324	2633
1180	2634
1168	2635
47	2636
92	2637
655	2638
619	2639
2193	2640
27	2641
1166	2642
6362	2643
3916	2644
628	2645
4368	2646
6868	2647
5314	2648
4529	2649
5001	2650
4154	2651
6303	2652
4156	2653
5828	2654
5521	2655
5505	2656
6322	2657
6391	2658
1243	2659
6187	2660
5116	2661
5000	2662
